Channel ID,Channel Title,Category,Country,Year,Sum of Subscribers,Sum of Total Videos,Sum of View Count,Channel Age,Subscribers per view,Subscribers per year,Viewers per year,Is_SubscriberOutlier,Is_TotalVideosOutlier,Is_ViewCountOutlier,Sum of Log_Subscribers,Sum of Log_TotalVideos,Sum of Log_ViewCount
UCGbQJy-531_5vfphay-rChQ,People,People & Blogs,United States,2005,1370000,14881,912986805,20,0.001500569,68500,45649340.25,No,Yes,Yes,6.136720884159563,4.1726613002015345,8.960464501386657
UCGBzBkV-MinlBvHBzZawfLQ,Movie Central,Film & Animation,United States,2016,5970000,2373,1425270811,9,0.004188678,663333.3333,158363423.4,Yes,No,Yes,6.775974403875507,3.3754807146185724,9.153897391350098
UCGdBbIvBfP5KwnkD1tIvGRA,10TV Entertainment,Entertainment,India,2019,504000,43278,334395254,6,0.001507198,84000,55732542.33,No,Yes,No,5.702431398140071,4.636277217452043,8.524260106261186
UCGGF6J6IUgB_K2_y2Rwh2Cw,Skvala Gaming,Gaming,Germany,2018,246000,1026,61459279,7,0.00400265,35142.85714,8779897,No,No,No,5.390936872524514,3.0115704435972783,7.788587468158261
UCGhs9S33RAeT5DEuKTO4Oew,Force Gaming,Gaming,United States,2010,1060000,5330,444872887,15,0.002382703,70666.66667,29658192.47,No,Yes,No,6.025306274976352,3.726808682524964,8.64823593923697
UCGkpFfEMF0eMJlh9xXj2lMw,ColdFusion Music,Music,Australia,2014,22200,38,2073296,11,0.010707588,2018.181818,188481.4545,No,No,No,4.346372536824548,1.591064607026499,6.316661519277698
UCGOR7gZunIWOnKuX1cC0bEg,GMi Gaming,Gaming,Viet Nam,2017,738000,1503,556188138,8,0.001326889,92250,69523517.25,No,No,No,5.868056950297551,3.1772478362556233,8.745221723072234
UCGPCtbLDO1bNcF75LVl3P_Q,People Of,People & Blogs,United Kingdom,2017,163000,80,37211127,8,0.00438041,20375,4651390.875,No,No,No,5.21219026877911,1.9084850188786497,7.570672835212355
UCGqrtx5_8OtRBtteywf--HQ,Somoy Entertainment,Entertainment,Bangladesh,2018,1950000,21013,734860759,7,0.002653564,278571.4286,104980108.4,No,Yes,Yes,6.29003483407758,4.322508727921508,8.866205057598101
UCGR1giOThwPyvx-ShOiap3A,Nonprofit Westchester,Nonprofits & Activism,United States,2013,46,58,3949,12,0.011648519,3.833333333,329.0833333,No,No,No,1.6720978579357175,1.7708520116421442,3.59659709562646
UCGrZt2JLD6tq92wAixgRUsw,ELViRiA MUSIC,Music,Australia,2013,49800,38,4355067,12,0.011434956,4150,362922.25,No,No,No,4.69723806344489,1.591064607026499,6.638994940467496
UCGW17XIEU0AM-F8mwzhBYdw,🏈 Learn Football With vIQtory Sports,Sports,United States,2016,42000,154,4910433,9,0.008553217,4666.666667,545603.6667,No,No,No,4.62325963061961,2.1903316981702914,6.691119878166858
UCgzD7Qo3ea6fer_QdtBVJng,World Science U,Science & Technology,United States,2013,49600,304,5164439,12,0.009604141,4133.333333,430369.9167,No,No,No,4.695490432339068,2.484299839346786,6.713023236195386
UCgZLKDFuQUgi7moTbMLAtdA,Tibetan Music World 藏族音乐世界 བོད་ཀྱི་རོལ་དབྱངས་གླིང་།,Music,Switzerland,2009,55800,1538,41979222,16,0.001329229,3487.5,2623701.375,No,No,No,4.74664198192307,3.187238619831479,7.623034395896326
UCh1vxHW6bN_zwhRY8a-7mBQ,iSMART Education Official,Education,Viet Nam,2012,4360,207,15614811,13,0.000279222,335.3846154,1201139.308,No,No,No,3.6395860866734266,2.3180633349627615,7.193536759757117
UCH2KclqJISMyPn2SXyN5tAQ,Hirai Music,Music,Germany,2012,3860,726,541405,13,0.007129598,296.9230769,41646.53846,No,No,No,3.586699801624049,2.8615344108590377,5.7335230644238715
UCH2ViG3HABnAV0ypHovvR1w,Uplift Education,Education,United States,2014,9910,492,2589767,11,0.003826599,900.9090909,235433.3636,No,No,No,3.996117476137288,2.69284691927723,6.413260860284839
UCH4YT6tVIL9J5xsoRQ6MLAw,TRAVEL with PRATIK,Travel & Events,Australia,2009,1220,129,68787,16,0.017735909,76.25,4299.1875,No,No,No,3.0867156639448825,2.113943352306837,4.837512682591181
UCH5tybPiNaYMQd0Fi1II29w,Australian Music Vault,Music,Australia,2017,3930,129,501011,8,0.007844139,491.25,62626.375,No,No,No,3.5945030438200893,2.113943352306837,5.699848128005709
UCHg4iu52fCCIKdS1NEYsfNg,AG AUTOMOTIVE,Autos & Vehicles,Australia,2007,3260,522,1581683,18,0.002061096,181.1111111,87871.27778,No,No,No,3.513350798805957,2.718501688867274,6.1991197214091525
UCHHJC4PVaGy5_q5Xb9XpHMg,Bhojiwood Entertainment,Entertainment,India,2018,567000,10236,245453146,7,0.002310013,81000,35064735.14,No,Yes,No,5.753583824843698,4.010172703286779,8.389968604641115
UChIs72whgZI9w6d6FhwGGHA,Gamers Nexus,Gaming,United States,2009,2440000,3093,727720123,16,0.003352937,152500,45482507.69,Yes,No,Yes,6.387390004328235,3.490520309363349,8.861964384844924
UCHJA95ntm2cOro8BU4xgJiA,Ball Park Music,Music,Australia,2010,19700,75,10589957,15,0.001860253,1313.333333,705997.1333,No,No,No,4.294488271007257,1.8808135922807914,7.0248942376896935
UChj-XAo5wFRjZtXgTExKwQQ,"Ministry of Education, Youth and Sport Cambodia",Education,Cambodia,2011,404000,8180,58984123,14,0.006849301,28857.14286,4213151.643,No,Yes,No,5.606382440095616,3.912806392661292,7.7707351338961805
UCHpFyLQgg4h9VZuFyby7RbQ,SCIENCE CHANNEL（JST）,Science & Technology,Japan,2011,617000,1803,223707163,14,0.00275807,44071.42857,15979083.07,No,No,No,5.790285867913517,3.256236533205923,8.349679892169272
UChpzBje9Ro6CComXe3BgNaw,Sport Klub,Sports,Serbia,2013,447000,28722,709664076,12,0.000629875,37250,59138673,No,Yes,No,5.650308494706872,4.4582297982235675,8.851052821918291
UChr7ZXDFiPOEl543HM4Aj8g,MAGENTA SPORT,Sports,Germany,2017,327000,13054,269068380,8,0.001215304,40875,33633547.5,No,Yes,No,5.514549080775937,4.1157768761589635,8.429862665567423
UChsEjVzfiJ-kCL2VvdpFj5w,Luis Autos,Autos & Vehicles,Mexico,2007,260000,2088,141413762,18,0.001838576,14444.44444,7856320.111,No,No,No,5.414975018330997,3.3199384399803087,8.15049167893812
UC-hWvVvE-crFl5vg5G8QbqA,TNT Sports Boxing,Sports,United Kingdom,2018,1150000,3150,700395509,7,0.001641929,164285.7143,100056501.3,No,No,No,6.060698218000823,3.4984484031739997,8.845343353304507
UChxZgRBNYXWul3c1eGQKO3A,Prothom Alo Entertainment,Entertainment,Bangladesh,2014,1100000,4788,282047530,11,0.003900052,100000,25640684.55,No,No,No,6.041393079971211,3.6802448370426077,8.450322302332042
UCHy3EhPiMrXYO4fB8uaaLug,JHC Gaming,Gaming,Canada,2011,231000,2948,53170368,14,0.004344525,16500,3797883.429,No,No,No,5.3636138599507674,3.469674772551798,7.725669674309058
UChyQxVNyr5fJ0JtgSCBqfKg,MAX Sport,Sports,Bulgaria,2018,25400,883,16268437,7,0.001561305,3628.571429,2324062.429,No,No,No,4.404850814491317,2.946452265013073,7.211345856529597
UCI5RY8G0ar-hLIaUJvx58Lw,TNT Sports Argentina,Sports,Argentina,2017,1420000,35499,686852777,8,0.002067401,177500,85856597.13,No,Yes,No,6.152288650224134,4.550228353055094,8.836863659106099
UCI7SMOPyRTJsF95TBoUGwyg,Bananasherbet Pets,Pets & Animals,United States,2006,212,69,98817,19,0.00214538,11.15789474,5200.894737,No,No,No,2.3283796034387376,1.845098040014257,4.994836059857451
UCI8HL8O0O1KqP5m07Lyh1Cw,AM News Videos,News & Politics,United States,2012,641,211,899132,13,0.00071291,49.30769231,69164,No,No,No,2.807535028068853,2.326335860928751,5.953823937443861
UCi9ACGG8NptsQhaMyezITEw,Yahoo! Sports,Sports,United States,2014,323000,9887,263313068,11,0.001226677,29363.63636,23937551.64,No,Yes,No,5.509203866893981,3.9951084577447404,8.42047241495008
UCidlwIUj44aXjXYiqJT8UpA,HowTo,Howto & Style,United States,2016,40,12,19696,9,0.002030869,4.444444444,2188.444444,No,No,No,1.6127838567197355,1.1139433523068367,4.294400084909811
UCiFYUP4_TI70yCkkVJAlxoA,EBS 컬렉션 - 사이언스,Science & Technology,"Korea, Republic of",2017,1090000,2314,433079454,8,0.002516859,136250,54134931.75,No,No,No,6.037426896375745,3.364550995353972,8.63656758157845
UCigoz5z4eB-yGZCZhzvdRFw,Magic Pets,Pets & Animals,United States,2017,2930000,268,844096143,8,0.003471169,366250,105512017.9,Yes,No,Yes,6.4668677685774565,2.429752280002408,8.926391916330164
UCiGy7x5_14vLNiznKjGCWTA,Kellyville Pets,Pets & Animals,Australia,2014,1840,176,648782,11,0.002836084,167.2727273,58980.18182,No,No,No,3.2650537885040145,2.247973266361807,5.812099461574679
UCiV37YIYars6msmIQXopIeQ,Computer Education For all,Education,Pakistan,2015,79300,161,5239314,10,0.015135569,7930,523931.4,No,No,No,4.899278663884358,2.2095150145426308,6.7192745100435305
UCivA7_KLKWo43tFcCkFvydw,Applied Science,Science & Technology,United States,2006,862000,271,83462455,19,0.010327997,45368.42105,4392760.789,No,No,No,5.935507769646326,2.4345689040341987,7.921491160288869
UCIWmmozAa4Adno73gNrsxDw,MBA News Australia,News & Politics,Australia,2015,12,7,2406,10,0.004987531,1.2,240.6,No,No,No,1.1139433523068367,0.9030899869919435,3.38147609027503
UCIWo7q6irZUBaoPOrlf5IVw,On Sports,Sports,Viet Nam,2016,664000,12250,311170187,9,0.002133881,73777.77778,34574465.22,No,Yes,No,5.82216873342548,4.088171539864352,8.492997982253113
UCIXeBGVev0u4p5_BXxTxSKg,Starfall Education Foundation,Education,United States,2008,91900,44,60609524,17,0.001516263,5405.882353,3565266.118,No,No,No,4.963320237089256,1.6532125137753437,7.782540880434903
UCIYLOcEUX6TbBo7HQVF2PKA,9 News Australia,News & Politics,Australia,2009,1630000,37324,1173451194,16,0.001389065,101875,73340699.63,No,Yes,Yes,6.212187870842208,4.571999816397063,9.06946503157163
UCizbiFT4QoHW7e3c-IkrhJg,Gsus Music Ministry    天弦音樂事工,Music,Hong Kong,2016,1550,65,174578,9,0.008878553,172.2222222,19397.55556,No,No,No,3.190611797813605,1.8195439355418688,5.241992001496535
UCiZnK4X73okItJqaCs2YDOQ,Car Maniac,Autos & Vehicles,Germany,2015,329000,1169,149223145,10,0.002204752,32900,14922314.5,No,No,No,5.517197217991986,3.0681858617461617,8.173836191772313
UCja8sZ2T4ylIqjggA1Zuukg,CBS Sports,Sports,United States,2007,1000000,32458,1079060693,18,0.000926732,55555.55556,59947816.28,No,Yes,Yes,6.0000004342942646,4.511335135910061,9.033045873161095
UCjcb1y2tnESxL19A2OX_APA,Science & Vie TV,Science & Technology,France,2006,152000,573,7616031,19,0.019957902,8000,400843.7368,No,No,No,5.181846445135912,2.7589118923979736,6.881728760139315
UCJE6i6h4zye8suiOp2CXwJQ,Travel Addicts Life,Travel & Events,Italy,2019,25600,260,3078266,6,0.00831637,4266.666667,513044.3333,No,No,No,4.408256929608717,2.416640507338281,6.488306286579817
